"id","obj_vesion","date_created","message_type","template","notification_type","language"
"315","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe.","92","1"
"316","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe@@.","92","2"
"317","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe##.","92","3"
"318","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe.","93","1"
"319","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe@@.","93","2"
"320","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe##.","93","3"
"321","0","2010-04-26T00:00:00.0","TEXT","Your baby needs medication to protect from malaria this week.Malaria is very dangerous for babies so make sure to go to the clinic as soon as possible.","94","1"
"322","0","2010-04-26T00:00:00.0","TEXT","Your baby needs medication to protect from malaria this week.Malaria is very dangerous for babies so make sure to go to the clinic as soon as possible@@.","94","2"
"323","0","2010-04-26T00:00:00.0","TEXT","Your baby needs medication to protect from malaria this week.Malaria is very dangerous for babies so make sure to go to the clinic as soon as possible.##","94","3"
"324","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed a dose of a drug to protect against malaria.Malaria can kill babies.Go to the clinic straight away to get this drug&keep your baby safe.","95","1"
"325","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed a dose of a drug to protect against malaria.Malaria can kill babies.Go to the clinic straight away to get this drug&keep your baby safe@@.","95","2"
"326","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed a dose of a drug to protect against malaria.Malaria can kill babies.Go to the clinic straight away to get this drug&keep your baby safe##.","95","3"
"327","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe.","96","1"
"328","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe.@@","96","2"
"329","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe.##","96","3"
"330","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe.","97","1"
"331","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe.@@","97","2"
"332","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe.##","97","3"
"333","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe.","98","1"
"334","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe.@@","98","2"
"335","0","2010-04-26T00:00:00.0","TEXT","Your baby needs an immunization.These protect your baby from diseases which can kill.Make sure to go to the clinic as soon as possible to keep your child safe.##","98","3"
"336","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe.","99","1"
"337","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe.@@","99","2"
"338","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed an immunization.These protect babies from diseases that can kill them,so take your baby to the facility to keep him or her safe.##","99","3"
"339","0","2010-04-26T00:00:00.0","TEXT","Your baby needs a dose of Vitamin A.This helps to keep him or her healthy.Make sure to take your baby to the clinic for Vitamin A this week.","100","1"
"340","0","2010-04-26T00:00:00.0","TEXT","Your baby needs a dose of Vitamin A.This helps to keep him or her healthy.Make sure to take your baby to the clinic for Vitamin A this week.@@","100","2"
"341","0","2010-04-26T00:00:00.0","TEXT","Your baby needs a dose of Vitamin A.This helps to keep him or her healthy.Make sure to take your baby to the clinic for Vitamin A this week.##","100","3"
"342","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed a dose of Vitamin A.This helps keep baby healthy,so take him or her to the health facility soon.","101","1"
"343","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed a dose of Vitamin A.This helps keep baby healthy,so take him or her to the health facility soon.@@","101","2"
"344","0","2010-04-26T00:00:00.0","TEXT","Your baby has missed a dose of Vitamin A.This helps keep baby healthy,so take him or her to the health facility soon.##","101","3"
"345","0","2010-04-26T00:00:00.0","TEXT","Congratulations! Your patient, <PreferredName> <LastName>, in <Community> has just delivered. Please see her immediately to register the new baby and provide post-natal care","102","1"
"346","0","2010-04-26T00:00:00.0","TEXT","Congratulations! Your patient, <PreferredName> <LastName>, in <Community> has just delivered. Please see her immediately to register the new baby and provide post-natal care@@","102","2"
"347","0","2010-04-26T00:00:00.0","TEXT","Congratulations! Your patient, <PreferredName> <LastName>, in <Community> has just delivered. Please see her immediately to register the new baby and provide post-natal care##","102","3"
"348","0","2010-04-30T00:00:00.0","TEXT","If U are pregnant&feel like hiding it for now,its normal.But remember the evil eye does not bring problems in pregnancy,most problems are because of things that can be treated if U go to clinic early.If U miss a period or think U are pregnant go to clinic NOW!Dont fear-midwives want to make sure U stay healthy&have a healthy baby.They will keep your secret.U get National Health Insurance free for 1year when pregnant so register now.*From Mobile Midwife*","104","1"
"349","0","2010-04-30T00:00:00.0","TEXT","If U are pregnant&feel like hiding it for now,its normal.But remember the evil eye does not bring problems in pregnancy,most problems are because of things that can be treated if U go to clinic early.If U miss a period or think U are pregnant go to clinic NOW!Dont fear-midwives want to make sure U stay healthy&have a healthy baby.They will keep your secret.U get National Health Insurance free for 1year when pregnant so register now.*From Mobile Midwife*@@","104","2"
"350","0","2010-04-30T00:00:00.0","TEXT","If U are pregnant&feel like hiding it for now,its normal.But remember the evil eye does not bring problems in pregnancy,most problems are because of things that can be treated if U go to clinic early.If U miss a period or think U are pregnant go to clinic NOW!Dont fear-midwives want to make sure U stay healthy&have a healthy baby.They will keep your secret.U get National Health Insurance free for 1year when pregnant so register now.*From Mobile Midwife*##","104","3"
"351","0","2010-04-30T00:00:00.0","TEXT","Our ancestors didnt know the effects of foods on a mother&her baby so we were told not to eat some food.Now doctors know that there is no harm in eating certain foods.Maybe U have been told not to eat eggs,meat,fruits,okro or other foods while pregnant because the baby will be a thief or have other problems.There are no proven harmful effects for the baby from eating these foods.They are very good for the baby's health so try to eat them.*From Mobile Midwife*","105","1"
"352","0","2010-04-30T00:00:00.0","TEXT","Our ancestors didnt know the effects of foods on a mother&her baby so we were told not to eat some food.Now doctors know that there is no harm in eating certain foods.Maybe U have been told not to eat eggs,meat,fruits,okro or other foods while pregnant because the baby will be a thief or have other problems.There are no proven harmful effects for the baby from eating these foods.They are very good for the baby's health so try to eat them.*From Mobile Midwife*@@","105","2"
"353","0","2010-04-30T00:00:00.0","TEXT","Our ancestors didnt know the effects of foods on a mother&her baby so we were told not to eat some food.Now doctors know that there is no harm in eating certain foods.Maybe U have been told not to eat eggs,meat,fruits,okro or other foods while pregnant because the baby will be a thief or have other problems.There are no proven harmful effects for the baby from eating these foods.They are very good for the baby's health so try to eat them.*From Mobile Midwife*##","105","3"
"354","0","2010-04-30T00:00:00.0","TEXT","Now your baby's body is forming.U must eat well to help baby grow well.Eat lots of greens like nkontomire,alefu&garden eggs,okro&tomatoes.Protein like beans,egushi,neri,groundnut,eggs,fish&meat help baby grow.Fruit is important like oranges,bananas,pineapples,shea fruits,mangoes,pawpaw&melons.The midwife will give U iron&folic acid tablets to take which are for preventing low blood&helping the baby's brain grow well.*From Mobile Midwife*","106","1"
